latitude,longitude,hour_of_day,day_of_week,nearby_alert_density,historical_alert_count,crowd_density,lighting_index,label
12.989046973599235,77.61272916241624,1,0,9,36,0.43030616967394364,0.39406326819358595,1
13.008516691550378,77.55927359614563,22,3,8,25,0.5464666931490987,0.6932498265250234,1
12.958187536819157,77.60512094088651,8,6,3,39,0.6659319462647891,0.8913649465678586,0
12.970705341316243,77.5851162676829,2,4,3,34,0.85055294717963,0.07363928831616981,1
12.97669671278646,77.54998375361632,17,2,7,41,0.49221464384136715,0.738926120117928,1
12.954522593620082,77.62247572883967,20,5,12,31,0.4828848912623909,0.4192135941164359,1
12.964192587806778,77.59664181249777,2,3,3,32,0.6677115630073605,0.36823189327381867,1
13.01164006914842,77.56317979753807,22,1,4,43,0.5829333403860887,0.1472692051463371,1
12.922250811430409,77.65798718480373,17,6,4,47,0.2814335128045148,1.0,0
13.037686034204674,77.55491192360626,6,6,5,27,0.4206485429345638,0.7906960921544308,0
12.987268703516335,77.59712866358511,18,3,1,41,0.5229874938245238,0.8929911974316032,0
12.928451404917876,77.60367521527375,10,0,6,36,0.7483161692859187,0.8398015119246043,1
13.006948974053946,77.57075555139883,15,2,2,37,0.8146896232326739,0.826146690279747,0
12.94975635345826,77.61826210817097,3,3,8,19,0.3803709233594611,0.19066960196027272,1
12.978210390571752,77.61722714304507,5,6,6,29,0.438444702310357,0.2048396306365232,1
12.96743820954935,77.616094842046,18,5,7,20,0.7649663625084392,0.8507702649731798,0
12.994990756786125,77.58040139440142,19,1,4,41,0.4999393883367472,0.17153900132637254,1
12.943102856380635,77.63292358167328,0,3,4,35,0.6637057528381753,0.16478214870533983,1
12.88021129227923,77.61370121642814,5,1,4,42,0.5539977810291332,0.6297544024791719,0
13.004021415990303,77.58161899874295,14,3,6,45,0.5984571734125046,0.9160426431167763,0
12.998539154281476,77.60654984344104,21,3,13,36,0.5091687758509613,0.026189243761168546,1
12.988430047951791,77.57873401330126,16,3,6,37,0.8153063023295151,0.9285009387913707,0
12.993229009392572,77.60592712758141,16,2,1,27,0.28166167614947507,0.9039485428922618,0
12.998275126367522,77.58274309956401,9,3,4,44,0.5126086069188125,0.7879294735395359,0
12.931650450258129,77.59528046785289,1,5,4,32,0.7966914983728868,0.2891564395525212,1
12.927656142504219,77.63370449346412,18,3,5,45,0.5492167734556533,0.923275156129814,0
12.896863682564698,77.60416480850323,19,0,6,37,0.568602043374353,0.3841691386152067,1
12.94896027119846,77.58280226118605,10,5,1,39,0.7823207296050823,0.7951682098330797,0
12.990821869722405,77.63783883562377,12,4,1,31,0.6829319898874396,1.0,0
12.8930009870624,77.61943476780682,5,4,3,38,0.7591726504797284,0.5449503825502263,0
12.989473693007685,77.55449651791412,10,4,2,33,0.8293314619848469,0.8627550779962152,0
12.996805598874204,77.59235165157803,5,1,0,44,0.3011584443690997,0.12350898851217265,0
13.006472437345831,77.57564645994316,10,6,4,34,0.4981932212928981,0.7963081669576392,0
13.020172075309928,77.56035161711621,3,6,6,36,0.42474455648446996,0.19181330189553178,1
12.96045658945894,77.61958104335973,14,1,3,26,0.653964573248593,0.7313357717356578,0
13.03089027394231,77.57015535130616,5,1,4,41,0.7968540600960227,0.45586177314526843,1
12.920389683589978,77.59326805909747,17,1,3,39,0.08862339565138255,0.7394295427804846,0
12.95538199607468,77.63537979228644,12,6,6,33,0.2719666324397753,0.800089866985848,1
12.977622455081539,77.56137068235907,21,6,8,37,0.17379329656899756,0.2618228051340984,1
12.956665156635783,77.6552970297306,5,1,3,37,0.4152192865484611,0.20008222564446942,1
12.99667732709058,77.55717626104732,6,4,1,26,0.5933808738291382,0.7139487451106307,0
12.914629915181175,77.64552451947452,5,1,6,49,0.9078879596807554,0.3731112295340211,1
13.000457127738473,77.6048139606473,15,0,3,44,0.3219138341193128,0.901101188422039,0
12.940746883594404,77.60748113552377,2,1,6,21,1.0,0.3849873324972127,1
12.961705031389487,77.59073573958483,16,0,7,30,0.6874697496378689,0.8871855377284771,1
13.015879070119906,77.57707250548289,19,5,9,35,0.6947745918591917,0.3581027705993359,1
12.923540122326719,77.60735308494891,16,5,2,34,0.7251525331847853,0.8427273760999134,0
12.947607447878628,77.62990589893415,3,1,4,38,0.29923957978271526,0.24428225197604772,1
12.980444441240733,77.59010159424987,11,3,3,24,0.46354662198992214,0.8734429556919182,0
12.970381538905842,77.58969864856813,12,1,4,32,0.3770830025326969,0.7626550924819463,0
12.926372353752681,77.62547876785416,9,3,5,37,0.7102419760496818,0.8183224049756063,0
12.974630815915306,77.59602529431157,11,6,6,34,0.39957473437915336,1.0,0
13.015805074860673,77.57257761538152,18,6,8,38,0.5375394300665227,0.888778401662723,1
13.046035983054631,77.55732347309086,20,5,9,46,0.44693473311273163,0.377121005628361,1
13.023588408435963,77.558196565513,7,1,4,45,0.8657857154834372,0.8772294023119982,0
13.024319798996316,77.5669282482235,7,1,8,30,0.4581769583285276,0.7914470841376235,1
12.996970243897206,77.62360484717529,4,1,6,26,0.359762784993647,0.20246107739599004,1
12.981919169535358,77.58582301320106,9,0,7,40,0.6760703642406136,0.7106166774264606,1
12.944892870226234,77.63097879284172,13,4,4,46,0.5672825555000155,0.9599536150546789,0
12.949280301486434,77.58820476502649,17,4,8,35,0.8605592594789775,0.9216351658733838,1
12.984620680448234,77.55469067482181,6,6,5,27,0.6412709757783167,0.7830864557436394,0
12.962721967271625,77.58900144347594,5,0,4,34,0.6345925453580692,0.42256615553218074,1
12.925076614666153,77.60737769625939,0,1,5,45,0.7556069670245433,0.3017524920014513,1
12.948152279544392,77.65708396029618,2,5,4,22,0.6719643209976103,0.41547183764098233,1
12.968116508755577,77.5949772369345,1,4,4,43,0.7383949802688394,0.3139871347360135,1
12.974364468509487,77.59813539356452,4,2,6,38,0.7216324741335591,0.18389596929023538,1
12.956949092402969,77.61483538584069,16,1,3,40,0.5144182426945645,0.880764761220195,0
12.988863014774083,77.59428442159255,18,3,3,23,0.3398297236474079,0.8620917347393986,0
12.968365579939176,77.57029493071394,23,1,6,38,0.5446240102678829,0.19881787076497215,1
12.921800098062436,77.62110365927809,13,3,7,32,0.17874201030386377,0.8046163418970461,1
12.994305494633064,77.57585983142809,10,6,8,26,0.4326357240724234,0.9226685743493585,1
12.950677823618197,77.61895192830488,21,1,7,39,0.5010772399012207,0.49488746525623006,1
12.939474863634093,77.54340166867395,3,0,2,27,0.8396602891579517,0.15651905291660115,1
12.965336921221835,77.57203993583113,15,5,3,41,0.5498130230997526,0.8527506610169527,0
12.938510309240336,77.65377852809029,19,0,2,35,0.9309266582707695,0.3309127024217635,0
13.02037659434242,77.58590795498215,12,6,4,61,0.6744484768800989,0.8940341589644963,0
12.953402029898795,77.6508807867183,6,5,4,43,0.2542300291000181,0.8841206257641832,0
13.010478120023508,77.59705442539342,14,2,7,28,0.8096777567796991,0.8607758361322486,1
12.946904950627177,77.63795974848328,23,2,6,30,0.7888977202401486,0.22269529615504163,1
12.936482736047562,77.61544262629242,5,2,4,30,0.24485736631876792,0.25972570309431486,1
12.92172296623639,77.60375498107469,13,2,6,21,0.725549129357727,0.789148942302275,0
12.999574712179175,77.59223489210899,1,5,2,40,0.8692824567180595,0.5234938673699676,1
13.005179823732801,77.57059135948775,5,5,2,44,0.15183569517976003,0.2037647726985337,1
13.004106414999628,77.61918045632764,18,1,5,44,0.3650167983599753,0.9034926306955334,0
12.96708854191113,77.56199804047978,11,1,4,43,0.7706242971719633,0.9532227489001343,0
12.927250333301412,77.6639579170956,4,3,2,31,0.5453416565275526,0.16692411732266157,1
12.936324113061783,77.62136416418608,8,4,2,39,0.8774837927536148,0.8892032451322069,0
12.999172600161886,77.59602097194517,2,5,6,35,0.7714382408733302,0.570951337187297,1
12.96666352408977,77.62853383474464,18,2,2,28,0.7490435722244213,0.804430713367903,0
12.944959827416092,77.60404100143639,22,3,2,37,0.8168197934442865,0.3823576057624286,1
12.983220856259027,77.55960003843418,2,0,2,29,0.4195412906230847,0.22519599846029376,1
12.902639155720976,77.60384041548603,5,3,3,29,0.5213955809387825,0.29672435002705194,1
12.964636604183267,77.57000111023484,20,4,14,34,0.9726059363978119,0.26890770771585576,1
12.950482288110036,77.6378413370105,21,2,7,41,0.5133268405237859,0.34460152417292755,1
13.005351060789733,77.59066743259503,18,2,0,42,0.8022581332995453,0.8392354821374305,0
13.020442564781895,77.5703473264638,17,3,7,24,0.5438384259691735,0.8802235543902708,1
12.975434724802623,77.58042478269947,20,6,5,29,0.43017766618180475,0.30230710249462084,1
12.966952655212465,77.5574522633257,8,4,6,40,0.38601340510297516,0.7070378268107526,1
12.94033268762163,77.65023532007913,21,6,8,43,0.6940521460538321,0.2594679595980352,1
13.008351822338472,77.5623181167332,21,0,4,39,0.8442867085199862,0.46849425653612,1
13.015586091058857,77.57994802612475,5,5,2,52,0.6813467602466667,0.36560870705867576,0
12.953259021070785,77.60701425678457,1,0,4,26,0.6343893712737713,0.3462090637021321,1
12.936498861751016,77.65191593121527,12,2,3,39,0.35387112930507425,0.8450206157166791,0
12.943606456595523,77.62240285224433,18,2,4,48,0.5837743077739223,0.8889236265352817,0
12.951713419066074,77.58202725081914,20,1,7,30,0.6196867496068383,0.40296814861489383,1
12.955485636667744,77.59574255226907,3,6,4,24,0.4076318847901219,0.4244279341292886,1
12.964696862655142,77.59861413716324,9,6,4,35,0.6704565165153985,0.8869937770435893,0
12.950723646398533,77.5486147828172,18,3,2,30,0.44585716935487824,0.8607786776000882,0
12.959170760648446,77.59754981308866,1,3,5,41,0.5051734037943181,0.18203434018312845,1
12.96111170214058,77.58737963130547,17,5,5,40,0.7384252357595912,0.8321013430768366,0
12.951208309836652,77.56774492101435,6,4,6,23,0.9035616182989349,0.8627413900546614,0
12.974912243004653,77.60802969790018,0,3,4,32,0.8861374540334304,0.4246697449655108,1
12.970481091359096,77.58332549698204,5,5,3,30,0.5555987384361688,0.18175775363882316,1
12.890015722448448,77.61637241570526,17,1,3,30,0.6937866893012801,0.7431040206565785,0
13.009110159386035,77.56004842305425,20,1,7,42,0.7110939753329066,0.006997353361745895,1
12.95303351738422,77.61930957194929,1,0,6,44,0.7099178036114175,0.4998239037647366,1
12.981313779183811,77.59378167676454,11,0,5,32,0.6098422332226185,0.770577155359738,0
12.945962975045427,77.59618199641092,4,1,8,34,0.8437089733419092,0.32884408963189327,1
12.93580013077062,77.61568727691227,16,4,5,24,0.4619719953191964,0.8717136229627532,0
12.96593673342227,77.6038573364451,18,5,7,39,0.35643720472665663,0.8860607743862856,1
13.010862037699006,77.59628636096902,23,4,10,41,0.6554951331983652,0.31736379419585997,1
12.937693945553027,77.63745721634973,8,3,6,39,0.5224796781878984,0.8387564629941506,1
12.999696716499571,77.58303733922669,7,1,4,45,0.9682044555182622,0.8205908971316499,0
12.904474553719115,77.63662460411769,7,0,2,31,0.4917680606430645,0.8965822864554995,0
12.905655840730779,77.59689514713378,18,4,1,41,0.7916634950970685,0.7946682299851963,0
12.993122261218154,77.55177762336602,10,0,6,34,0.6796089964536481,0.8595423530295666,1
12.935034402321408,77.62040025212802,0,5,6,21,0.30511071474178747,0.40938765762233664,1
12.992635041056017,77.55478271915014,22,2,4,27,0.7036937909794937,0.2936810257481765,1
13.017304238611588,77.54800925950488,2,2,5,29,0.45467876991719924,0.41284266331321307,1
12.929615581615767,77.58705648518259,22,0,8,34,1.0,0.335265375421281,1
12.98549974550441,77.54236941573731,3,1,2,28,0.4272186497515593,0.45685948915735985,1
12.966038074140242,77.58946948885315,12,0,2,17,0.4005819548388311,0.9695889852271831,0
13.00931719672633,77.56791147266362,7,5,2,33,0.14867523185516274,0.9231549113856296,0
13.011297694376491,77.55343892447739,16,3,4,41,0.4319799828740929,0.9213978205122318,0
13.042367582639862,77.57087850425366,9,5,3,40,0.7304295268370798,0.8584542300144454,0
12.958221813199932,77.58592332718183,8,3,9,32,0.3788718410396077,0.8745921051637051,1
13.00333042676819,77.59111147174748,11,6,6,50,0.6881477957061581,0.8846146613829219,1
12.943722478936388,77.6212674847195,23,5,4,29,0.6368000417212942,0.14847210855518686,1
12.971131540815984,77.60852661762803,5,1,3,38,0.39007589497458905,0.3995750000788412,1
12.961587637080227,77.5986642752459,5,0,4,17,0.5614012431075965,0.19388958918537885,1
12.904214856473114,77.59645857921511,1,6,2,29,0.39689137268392827,0.0,1
12.96138330881894,77.59278683648526,17,1,2,32,0.7569904940856096,0.883728787903077,0
12.950125951745644,77.56988751801343,16,5,5,24,0.22081914788025514,0.923409898132937,0
12.900667866377525,77.62233758323566,14,4,5,51,0.7326297297965577,0.7975102131064148,0
12.919286423166588,77.60959738365538,0,4,3,39,0.4408201141132403,0.4939164221101222,1
12.950658165584672,77.60223926066969,18,1,4,31,0.6085128329613277,0.8560722086171186,0
13.016475730905858,77.54245291325067,19,2,5,45,0.678371321630223,0.32671912721770324,1
13.016821836748285,77.56959403650559,22,3,5,33,0.6134236314807091,0.17596100442941878,1
12.917122414208382,77.63594831165126,22,0,4,39,0.9975514755435724,0.0,1
12.999595427388737,77.58745191138618,6,2,5,29,0.5016499158404455,0.9646088603583922,0
12.89803514675775,77.60921664484232,17,3,4,39,0.31148271526993426,0.7426089951733849,0
12.961713200996346,77.59495501944414,9,1,5,51,1.0,0.730274998859046,1
12.979579638014048,77.59828293945823,14,2,4,25,0.6594839965101101,0.8231117870678274,0
13.021298757792282,77.60024252559086,7,6,4,30,0.6160454060954199,0.8818238312793841,0
12.990539058366172,77.539673398785,15,2,8,27,1.0,0.8813787164205734,1
13.02583709721055,77.55107794909858,22,6,11,29,0.3242992445268901,0.24022459791292858,1
12.941286161569732,77.65068924985472,15,6,7,27,0.5695520570324246,0.7884017507990853,1
12.946647444017124,77.58913805432088,22,4,9,39,0.3693226705578217,0.1799222871865897,1
12.985793237312757,77.55678012380193,22,1,6,36,0.5647692207347931,0.1552793700745681,1
13.005022424571266,77.58294899713303,2,1,1,37,0.3004859778105819,0.6888941467874379,1
12.981468639763674,77.53922253557072,23,6,4,36,0.6050602508517549,0.5992280843646862,1
12.934393152269319,77.62931841424913,19,0,4,37,0.5906519940141347,0.11117701910589159,1
12.927696325069556,77.61079569520557,10,3,3,36,0.5804975148298259,0.8937689564465753,0
12.96435105887913,77.55106675247663,14,4,2,40,0.13375972954256138,0.7979196779747286,0
12.937788190737917,77.61508552155497,14,5,4,38,0.7412770125561692,0.9302454510049342,0
12.964438746608577,77.61307308310738,18,6,8,35,0.5417426485986622,0.9194869691672856,1
12.913083296356957,77.58949569070307,19,1,5,36,1.0,0.2787141478569476,1
13.0061106516166,77.542868575756,2,3,5,44,0.49418008581739686,0.4577219192164427,1
12.973902627350157,77.59003769636568,0,4,2,41,0.4612339081451825,0.35586529040231235,1
12.990488317370806,77.57955330325066,5,6,3,47,0.6208519444666023,0.43048923031813946,1
12.974332045660255,77.58872266205053,12,3,1,24,0.3419284316796579,0.7746034988543451,0
13.029367887366687,77.54402499361187,20,0,8,31,0.8339474873862716,0.1901452199156523,1
12.971759880590977,77.59888626971843,15,6,5,39,0.40219383077043613,0.8161193885627096,0
12.932893300103853,77.6215153382964,3,3,5,18,0.4238004229779837,0.2550752130131327,1
12.956486243724944,77.63548380988466,17,1,3,30,0.7578904683589939,0.7274722522166366,0
12.98523118239917,77.57330799000961,11,1,1,32,0.6423692058613212,0.8470520168736614,0
13.027888949065323,77.59873380144992,8,1,4,32,0.6385457393075635,0.7561318912996792,0
13.012305149563334,77.5403738529094,18,5,4,38,0.32804996209973925,0.8770265109313636,0
13.012416585056753,77.5791518310329,7,6,3,34,0.794262787085454,0.7537759007359067,0
12.945701919479452,77.61788267196391,14,3,4,46,0.39374535657233195,1.0,0
13.009142729506634,77.591268033847,4,0,5,44,0.2549909617022619,0.11357638395894148,1
13.020650148233452,77.59026528752781,9,6,3,27,0.673935566539635,0.7913610347319869,0
12.939498880419922,77.58021128886966,13,4,3,24,0.5570239848432871,0.7883023230126034,0
12.96326940769535,77.65152368656918,14,3,4,37,0.5521636478902201,0.8347958099642692,0
12.9283820684111,77.65338950598746,22,0,3,27,0.7338284888653047,0.6173389797451725,1
12.973743101456787,77.60965568874728,6,6,6,39,0.536058888875196,0.8141728615244477,1
12.909614920556495,77.60488758378465,21,0,10,24,0.25015910532162955,0.700409852158126,1
12.982124040362478,77.55087413508745,19,4,3,28,0.5320587773036535,0.04380209500327459,1
12.95857251419865,77.6161766982852,8,4,4,37,0.6575726847832987,0.8484996195729045,0
12.97360339275987,77.59682770122662,3,3,2,33,0.635648930352386,0.1032761695324565,1
12.965918019892785,77.57969605058356,6,3,8,35,0.5641825448628895,0.8726525581213747,1
12.973700256034718,77.64797124687512,15,2,6,45,1.0,0.6798944600145921,1
13.044445206002912,77.55206882238244,18,4,3,43,0.9319313054497944,0.887801386354749,0
12.972530263404295,77.58611689483538,14,2,4,31,0.3598399100128381,0.8243260460550057,0
12.972879554227378,77.60509780728634,17,3,7,33,0.32611963683559714,0.709651803522646,1
12.96413114067301,77.5723279433677,2,4,4,31,0.8652054491000928,0.09113531132762759,1
12.957320125830055,77.62231038180785,12,5,5,39,0.8130752723432874,0.8898852408638367,0
12.965021602593334,77.61638274367827,20,1,3,41,0.89590623148238,0.33598888349015577,1
12.926773254507086,77.62872221487243,9,6,7,26,0.5111674195229551,0.901711405741205,1
12.991171857273299,77.61954852673648,21,0,4,36,0.5679282071375974,0.26899507902317615,1
12.960834018093667,77.61727204716011,2,1,1,27,0.24434424483199368,0.29047429972711225,1
12.93444489931103,77.62465476668844,23,2,4,41,0.6287857403712078,0.36777679900840393,1
12.90357378436978,77.57776517247285,18,2,10,29,0.4722539313938774,0.7790477366188584,1
12.949283806902463,77.60238455409569,15,2,8,40,0.44387122923953615,0.7503257040939508,1
13.043617338783637,77.58456668224768,14,2,3,30,0.7847486055387194,0.8956511399981383,0
12.949624507455995,77.5934949715943,22,3,10,45,0.5688157163553351,0.24036967877008109,1
